Estacao,Data,Hora,Precipitacao
83813,27/09/2016,1200,0
83813,28/09/2016,1200,0
83813,29/09/2016,1200,0
83813,30/09/2016,1200,0
83813,01/10/2016,1200,0
83813,03/10/2016,1200,"3,5"
83813,04/10/2016,1200,"0,3"
83813,05/10/2016,1200,0
83813,06/10/2016,1200,"3,4"
83813,07/10/2016,1200,"2,1"
83813,08/10/2016,1200,0
83813,10/10/2016,1200,0
83813,11/10/2016,1200,0
83813,12/10/2016,1200,"0,3"
83813,13/10/2016,1200,"43,6"
83813,14/10/2016,1200,14
83813,15/10/2016,1200,"2,8"
83813,17/10/2016,1200,0
83813,18/10/2016,1200,"0,6"
83813,19/10/2016,1200,"1,2"
83813,20/10/2016,1200,0
83813,21/10/2016,1200,"18,6"
83813,22/10/2016,1200,0
83813,24/10/2016,1200,0
83813,25/10/2016,1200,"15,3"
83813,26/10/2016,1200,"1,3"
83813,27/10/2016,1200,"5,6"
83813,28/10/2016,1200,"0,3"
83813,29/10/2016,1200,0
83813,31/10/2016,1200,0
83813,01/11/2016,1200,0
83813,21/11/2016,1200,0
83813,22/11/2016,1200,0
83813,23/11/2016,1200,0
83813,24/11/2016,1200,"1,1"
83813,25/11/2016,1200,0
83813,26/11/2016,1200,"19,3"
83813,28/11/2016,1200,3
83813,29/11/2016,1200,"3,1"
83813,30/11/2016,1200,"9,4"
83813,01/12/2016,1200,"0,6"
83813,02/12/2016,1200,"0,8"
83813,03/12/2016,1200,"1,4"
83813,05/12/2016,1200,"0,6"
83813,06/12/2016,1200,0
83813,07/12/2016,1200,0
83813,08/12/2016,1200,0
83813,09/12/2016,1200,"0,2"
83813,10/12/2016,1200,"46,4"
83813,12/12/2016,1200,"26,8"
83813,13/12/2016,1200,"16,6"
83813,14/12/2016,1200,0
83813,15/12/2016,1200,"0,2"
83813,16/12/2016,1200,0
83813,17/12/2016,1200,0
83813,19/12/2016,1200,"11,4"
83813,20/12/2016,1200,0
83813,21/12/2016,1200,"14,1"
83813,22/12/2016,1200,"1,8"
83813,23/12/2016,1200,0
83813,24/12/2016,1200,"52,8"
83813,26/12/2016,1200,0
83813,27/12/2016,1200,0
83813,28/12/2016,1200,0
83813,29/12/2016,1200,"0,1"
83813,30/12/2016,1200,0
83813,31/12/2016,1200,"2,2"
83813,03/01/2017,1200,"1,7"
83813,04/01/2017,1200,"1,2"
83813,05/01/2017,1200,"40,2"
83813,06/01/2017,1200,"4,2"
83813,07/01/2017,1200,"15,6"
83813,10/01/2017,1200,"17,7"
83813,11/01/2017,1200,"0,3"
83813,12/01/2017,1200,"3,7"
83813,13/01/2017,1200,"0,6"
83813,14/01/2017,1200,0
83813,17/01/2017,1200,31
83813,18/01/2017,1200,"0,3"
83813,19/01/2017,1200,"0,3"
83813,20/01/2017,1200,"2,9"
83813,21/01/2017,1200,0
83813,24/01/2017,1200,"3,1"
83813,25/01/2017,1200,"0,9"
83813,26/01/2017,1200,"5,2"
83813,27/01/2017,1200,0
83813,28/01/2017,1200,"3,2"
83813,31/01/2017,1200,"4,8"
83813,01/02/2017,1200,"38,8"
83813,02/02/2017,1200,33
83813,03/02/2017,1200,"2,8"
83813,04/02/2017,1200,7
83813,06/02/2017,1200,0
83813,07/02/2017,1200,0
83813,08/02/2017,1200,"6,2"
83813,09/02/2017,1200,"1,6"
83813,10/02/2017,1200,0
83813,11/02/2017,1200,0
83813,14/02/2017,1200,"4,4"
83813,15/02/2017,1200,0
83813,16/02/2017,1200,0
83813,17/02/2017,1200,0
83813,18/02/2017,1200,"5,2"
83813,20/02/2017,1200,0
83813,21/02/2017,1200,0
83813,22/02/2017,1200,0
83813,23/02/2017,1200,0
83813,24/02/2017,1200,"9,6"
83813,25/02/2017,1200,0
83813,28/02/2017,1200,"1,2"
83813,01/03/2017,1200,0
83813,02/03/2017,1200,"13,2"
83813,03/03/2017,1200,"3,8"
83813,04/03/2017,1200,0
83813,07/03/2017,1200,"2,8"
83813,08/03/2017,1200,"1,4"
83813,09/03/2017,1200,"0,3"
83813,10/03/2017,1200,0
83813,11/03/2017,1200,"4,7"
83813,14/03/2017,1200,"0,7"
83813,15/03/2017,1200,"0,4"
83813,16/03/2017,1200,0
83813,17/03/2017,1200,"5,2"
83813,18/03/2017,1200,5
83813,21/03/2017,1200,0
83813,22/03/2017,1200,"0,8"
83813,23/03/2017,1200,0
83813,24/03/2017,1200,0
83813,25/03/2017,1200,0
83813,28/03/2017,1200,"6,4"
83813,29/03/2017,1200,"0,1"
83813,30/03/2017,1200,"0,6"
83813,31/03/2017,1200,0
83813,01/04/2017,1200,0
83813,04/04/2017,1200,0
83813,05/04/2017,1200,"0,4"
83813,06/04/2017,1200,"18,4"
83813,07/04/2017,1200,"43,8"
83813,08/04/2017,1200,"0,4"
83813,11/04/2017,1200,"3,9"
83813,12/04/2017,1200,"1,1"
83813,13/04/2017,1200,"0,3"
83813,14/04/2017,1200,0
83813,15/04/2017,1200,0
83813,18/04/2017,1200,"2,1"
83813,19/04/2017,1200,0
83813,20/04/2017,1200,0
83813,21/04/2017,1200,"15,4"
83813,22/04/2017,1200,2
83813,25/04/2017,1200,0
83813,26/04/2017,1200,"25,2"
83813,27/04/2017,1200,"4,6"
83813,28/04/2017,1200,0
83813,29/04/2017,1200,0
83813,01/05/2017,1200,0
83813,02/05/2017,1200,0
83813,03/05/2017,1200,0
83813,04/05/2017,1200,0
83813,05/05/2017,1200,5
83813,06/05/2017,1200,"13,2"
83813,08/05/2017,1200,0
83813,09/05/2017,1200,0
83813,10/05/2017,1200,0
83813,11/05/2017,1200,"7,4"
83813,12/05/2017,1200,0
83813,13/05/2017,1200,0
83813,15/05/2017,1200,0
83813,16/05/2017,1200,"0,6"
83813,17/05/2017,1200,0
83813,18/05/2017,1200,"4,7"
83813,19/05/2017,1200,"79,7"
83813,20/05/2017,1200,"4,8"
83813,22/05/2017,1200,0
83813,23/05/2017,1200,0
83813,24/05/2017,1200,"0,7"
83813,25/05/2017,1200,0
83813,26/05/2017,1200,0
83813,27/05/2017,1200,0
83813,29/05/2017,1200,0
83813,30/05/2017,1200,0
83813,31/05/2017,1200,0
83813,01/06/2017,1200,"36,4"
83813,02/06/2017,1200,0
83813,03/06/2017,1200,0
83813,05/06/2017,1200,"47,6"
83813,06/06/2017,1200,"101,6"
83813,07/06/2017,1200,"6,4"
83813,08/06/2017,1200,"0,3"
83813,09/06/2017,1200,"8,6"
83813,10/06/2017,1200,0
83813,12/06/2017,1200,0
83813,13/06/2017,1200,"3,2"
83813,14/06/2017,1200,"1,4"
83813,15/06/2017,1200,0
83813,16/06/2017,1200,0
83813,17/06/2017,1200,0
83813,19/06/2017,1200,0
83813,20/06/2017,1200,21
83813,21/06/2017,1200,"0,3"
83813,22/06/2017,1200,"0,3"
83813,23/06/2017,1200,0
83813,24/06/2017,1200,0
83813,26/06/2017,1200,0
83813,27/06/2017,1200,0
83813,28/06/2017,1200,0
83813,29/06/2017,1200,0
83813,30/06/2017,1200,0
83813,01/07/2017,1200,0
83813,03/07/2017,1200,0
83813,04/07/2017,1200,0
83813,05/07/2017,1200,0
83813,06/07/2017,1200,0
83813,07/07/2017,1200,0
83813,08/07/2017,1200,0
83813,10/07/2017,1200,0
83813,11/07/2017,1200,0
83813,12/07/2017,1200,0
83813,13/07/2017,1200,0
83813,14/07/2017,1200,0
83813,15/07/2017,1200,0
83813,17/07/2017,1200,0
83813,18/07/2017,1200,"0,2"
83813,19/07/2017,1200,0
83813,20/07/2017,1200,0
83813,21/07/2017,1200,0
83813,22/07/2017,1200,0
83813,24/07/2017,1200,0
83813,25/07/2017,1200,0
83813,26/07/2017,1200,0
83813,27/07/2017,1200,0
83813,28/07/2017,1200,0
83813,29/07/2017,1200,0
